"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://staging.jakevibes.dev/uk/services/mvp-development","text/html; charset=utf-8","200","OK","Indexable","","End-to-End MVP Development with Cloud Employee | Product","56","544","Fast-track your first product. Get MVP Development via Product Builds with Cloud Employee. Sourced, embedded, and retained by Cloud Employee.","141","905","","0","MVP Development","15","Rapid MVP builds—validated, tested, and shipped","47","Developers who know what matters at MVP stage","45","index, follow","","","https://staging.jakevibes.dev/uk/services/mvp-development","","","","","","417279","52257","52257","20.019","","1335","220","6.068","77.610","Fairly Easy","2.341","0","2","","676","337","0","50.000","129","61","0","1","1","0","","","","","c06bae4ea719474cf2fdc67b6a18c674","0.389","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/services/mvp-development","2026-07-28 16:58:26"
"https://staging.jakevibes.dev/uk/services/no-code-developers","text/html; charset=utf-8","200","OK","Indexable","","Hire No-Code Developers with Cloud Employee | Staff","51","474","Rapid builds on no-code tools. Get No-Code Developers via Staff Augmentation with Cloud Employee. Sourced, embedded, and retained by Cloud Employee.","148","955","","0","No-Code Developers","18","Embedded No-Code Developers","27","No-Code Developers who build with scale in mind","47","index, follow","","","https://staging.jakevibes.dev/uk/services/no-code-developers","","","","","","417055","52001","52001","19.921","","1320","218","6.055","75.904","Fairly Easy","2.333","0","2","","1013","337","0","50.000","129","61","0","1","1","0","","","","","46547fd64ee8426438efe4e1367d140e","0.391","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/services/no-code-developers","2026-07-28 16:58:26"
"https://staging.jakevibes.dev/uk/services/product-scoping-service","text/html; charset=utf-8","200","OK","Indexable","","Expert Product Scoping with Cloud Employee | Consulting","55","509","Don’t know what you need?. Get Product Scoping via Consulting Services with Cloud Employee. Sourced, embedded, and retained by Cloud Employee.","142","920","","0","Product Scoping","15","Scoping with delivery in mind","29","What you’ll walk away with:","27","index, follow","","","https://staging.jakevibes.dev/uk/services/product-scoping-service","","","","","","414945","52133","52133","19.971","","1365","225","6.067","77.961","Fairly Easy","2.378","0","2","","2","2","0","0.300","128","61","0","1","1","0","","","","","3accdf26f7dbecfc8d7bfaa8fd14c1dc","0.410","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/services/product-scoping-service","2026-07-28 16:58:26"
"https://staging.jakevibes.dev/uk/services/philippines-developers","text/html; charset=utf-8","200","OK","Indexable","","Hire senior engineers in the Philippines | Cloud Employee","57","506","Hire senior AI, ML, data and full-stack engineers in the Philippines, working your exact UK or AU hours. Vetted and embedded full time on rolling contracts.","156","943","","0","Hire senior engineers in the Philippines.","41","Built for UK and Australian teams.","34","""They feel like part of our team.""","34","index, follow","","","https://staging.jakevibes.dev/uk/services/philippines-developers","","","","","","350070","48511","48511","18.584","","1579","313","5.045","73.609","Fairly Easy","3.311","0","2","","1013","337","0","50.000","118","52","0","1","1","0","","","","","8b6560aa7a5bff7a6ffa5329bb23bc03","0.551","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/services/philippines-developers","2026-07-28 16:58:26"
"https://staging.jakevibes.dev/uk/services/qa-analysts-testers","text/html; charset=utf-8","200","OK","Indexable","","Hire QA Analysts & Testers with Cloud Employee | Staff","54","490","Test coverage & quality control. Get QA Analysts & Testers via Staff Augmentation with Cloud Employee. Sourced, embedded, and retained by Cloud Employee.","153","976","","0","QA Analysts & Testers","21","Embedded QA Engineers & Analysts","32","QA & Test Engineers who raise the bar for product stability","59","index, follow","","","https://staging.jakevibes.dev/uk/services/qa-analysts-testers","","","","","","417121","51868","51868","19.870","","1325","216","6.134","75.912","Fairly Easy","2.319","0","2","","1013","337","0","50.000","129","61","0","1","1","0","","","","","6b39b43409977e0e01decf3e91fc51f8","0.620","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/services/qa-analysts-testers","2026-07-28 16:58:26"
"https://staging.jakevibes.dev/uk/services/software-engineers","text/html; charset=utf-8","200","OK","Indexable","","Hire Engineers - Cloud Employee","31","289","Tell us the role. We send two engineers already screened by senior engineers - no CVs, no job boards. You interview who you like and hire who fits.","147","891","","0","Two vetted engineers, in front of you in 7 days.","48","A real engineer on your team - we handle everything else.","57","Hire the role you're missing.","29","index, follow","","","https://staging.jakevibes.dev/uk/services/software-engineers","","","","","","220060","31741","31741","12.159","","1124","242","4.645","77.328","Fairly Easy","4.039","0","2","","1358","337","0","50.000","122","50","0","1","1","0","","","","","4940b8004c1f1ca8d0a4befdf5d6d69e","0.590","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/services/software-engineers","2026-07-28 16:58:27"
"https://staging.jakevibes.dev/uk/services/web-based-apps","text/html; charset=utf-8","200","OK","Indexable","","Build Web-Based Apps with Cloud Employee | Product Builds","57","535","Custom platforms, built for scale. Get Web-Based Apps via Product Builds with Cloud Employee. Sourced, embedded, and retained by Cloud Employee.","144","923","","0","Web-Based Apps","14","From scoping to shipping—we build the full web product","54","Engineers who deliver complete, scalable web platforms","54","index, follow","","","https://staging.jakevibes.dev/uk/services/web-based-apps","","","","","","414525","52023","52023","19.929","","1312","223","5.883","73.254","Fairly Easy","2.365","0","2","","339","337","0","50.000","128","60","0","1","1","0","","","","","c690c15954769a4108f68e29bcdab7ea","0.389","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/services/web-based-apps","2026-07-28 16:58:27"
"https://staging.jakevibes.dev/uk/services/web-developers","text/html; charset=utf-8","200","OK","Indexable","","Hire Web Developers with Cloud Employee | Staff Augmentation","60","569","Front to back-end delivery. Get Web Developers via Staff Augmentation with Cloud Employee. Sourced, embedded, and retained by Cloud Employee.","141","906","","0","Web Developers","14","Embedded Web Developers","23","Web Developers who take products from idea to deployment","56","index, follow","","","https://staging.jakevibes.dev/uk/services/web-developers","","","","","","413901","51824","51824","19.853","","1287","221","5.824","74.254","Fairly Easy","2.310","0","2","","2","2","0","0.300","128","61","0","1","1","0","","","","","7fd75a0e967c7ee49a08d273a5b7f08b","0.391","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/services/web-developers","2026-07-28 16:58:27"
"https://staging.jakevibes.dev/uk/staff-augmentation","text/html; charset=utf-8","200","OK","Indexable","","Staff Augmentation Knowledge Hub | Cloud Employee | Cloud Employee","66","637","Practical guides on hiring offshore developers, embedding them into your team, and managing retention, from people who run these engagements daily.","147","935","","0","Staff Augmentation Knowledge Hub","32","Featured","8","All articles","12","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation","https://staging.jakevibes.dev/uk/staff-augmentation?page=2","","","","","377286","45758","45758","17.529","","1580","295","5.356","46.334","Hard","3.514","0","1","","18","14","0","2.080","144","78","0","4","4","0","","","","","ce7c14918a9d16e8578727dc32a4579f","0.510","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/staff-augmentation","2026-07-28 16:58:27"
"https://staging.jakevibes.dev/uk/staff-augmentation/cloud-employee-pricing-bootstrapped-founders","text/html; charset=utf-8","200","OK","Indexable","","Cloud Employee Pricing: Offshore Developers for $3K/Month | Cloud Employee","74","696","Cloud Employee pricing runs $3K to $7K monthly per developer with zero upfront fees, no annual lock ins, and free replacement guarantee.","136","851","","0","Cloud Employee pricing for bootstrapped founders: Preserve cash flow while scaling engineering","94","TL;DR","5","Why bootstrapped founders need a different offshore pricing model","65","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/cloud-employee-pricing-bootstrapped-founders","","","","","","375653","56458","56458","21.628","","3448","552","6.246","50.973","Fairly Hard","6.892","0","2","","21","3","0","0.450","135","54","0","35","26","0","","","","","5efff403e51f15b85ffc41e0aa517abe","0.398","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/staff-augmentation/cloud-employee-pricing-bootstrapped-founders","2026-07-28 16:58:28"
"https://staging.jakevibes.dev/uk/staff-augmentation/best-staff-augmentation-companies-2026","text/html; charset=utf-8","200","OK","Indexable","","Best Staff Augmentation Companies 2026: Ranked by Pricing, Vetting, and Contract Flexibility | Cloud Employee","109","989","Best staff augmentation companies 2026 ranked by pricing transparency, vetting rigor, and contract flexibility for scaling founders.","132","808","","0","Best Staff Augmentation Companies 2026: Ranked by Pricing, Vetting, and Contract Flexibility","92","TL;DR","5","Why staff augmentation is the lever for 2026","44","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/best-staff-augmentation-companies-2026","","","","","","431764","66265","66265","25.385","","4729","766","6.174","51.190","Fairly Hard","8.069","0","2","","18","4","0","0.590","131","54","0","21","17","0","","","","","406b422f0fd0858d06969fba074b790c","0.419","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/staff-augmentation/best-staff-augmentation-companies-2026","2026-07-28 16:58:28"
"https://staging.jakevibes.dev/uk/staff-augmentation/cloud-employee-pricing-checklist-before-hire","text/html; charset=utf-8","200","OK","Indexable","","Cloud Employee Pricing Checklist for Founders 2026 | Cloud Employee","67","622","Cloud Employee pricing checklist: verify rates, contract terms, guarantees, and hidden fees before hiring your first developer.","127","762","","0","Cloud Employee pricing checklist: questions to ask before committing to a developer","83","TL;DR","5","1. Confirm what you'll pay and what drives the rate","51","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/cloud-employee-pricing-checklist-before-hire","","","","","","365467","52955","52955","20.286","","3258","543","6.000","60.939","Normal","6.435","0","2","","27","7","0","1.040","137","54","0","15","12","0","","","","","5aaf3e9bd6bd357f10b3189d62faf6f4","0.385","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/staff-augmentation/cloud-employee-pricing-checklist-before-hire","2026-07-28 16:58:28"
"https://staging.jakevibes.dev/uk/staff-augmentation/best-staff-augmentation-companies-in-latin-america-2026-a-ranked-comparison","text/html; charset=utf-8","200","OK","Indexable","","Best Staff Augmentation Companies in Latin America 2026: A Ranked Comparison | Cloud Employee","93","892","Best staff augmentation companies in Latin America 2026 ranked by vetting rigor, pricing transparency, and retention infrastructure.","132","819","","0","Best Staff Augmentation Companies in Latin America 2026: A Ranked Comparison","76","TL;DR","5","How we evaluated and scored LATAM staff augmentation providers","62","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/best-staff-augmentation-companies-in-latin-america-2026-a-ranked-comparison","","","","","","437597","70172","70172","26.882","","5428","832","6.524","47.581","Hard","9.031","0","2","","59","37","0","5.490","139","54","0","38","25","0","","","","","1583350e8614d4559ee288e885fc956c","0.387","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/staff-augmentation/best-staff-augmentation-companies-in-latin-america-2026-a-ranked-comparison","2026-07-28 16:58:28"
"https://staging.jakevibes.dev/uk/staff-augmentation/cloud-employee-pricing-negotiation-flexibility","text/html; charset=utf-8","200","OK","Indexable","","Cloud Employee Pricing: Negotiable or Fixed Rates? | Cloud Employee","67","616","Cloud Employee pricing is fixed, not negotiable. Learn why rates protect retention and how to optimize your engineering spend.","126","779","","0","Cloud Employee pricing negotiation: Can you get a discount? What's flexible vs fixed","84","TL;DR","5","Cloud Employee price negotiation guide","38","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/cloud-employee-pricing-negotiation-flexibility","","","","","","350595","53593","53593","20.530","","3213","487","6.598","53.056","Fairly Hard","6.805","0","2","","17","3","0","0.450","131","54","0","30","27","0","","","","","205dc1615eaac0c09a6348bbfe00bf6e","0.362","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/staff-augmentation/cloud-employee-pricing-negotiation-flexibility","2026-07-28 16:58:28"
"https://staging.jakevibes.dev/uk/staff-augmentation/h-1b-changes-2025-2030-staff-augmentation-for-scaling-teams","text/html; charset=utf-8","200","OK","Indexable","","H-1B Changes 2025–2030 | Staff Augmentation for Scaling Teams | Cloud Employee","78","748","Explore how H-1B visa changes through 2030 impact hiring. Learn how staff augmentation helps tech leaders scale without delays.","127","810","","0","H-1B Changes 2025–2030 | Staff Augmentation for Scaling Teams","61","TL;DR","5","The Shifting Talent Landscape","29","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/h-1b-changes-2025-2030-staff-augmentation-for-scaling-teams","","","","","","306119","47061","47061","18.028","","2188","358","6.112","54.786","Fairly Hard","5.448","0","2","","7","5","0","0.740","119","54","0","10","10","0","","","","","63acf01521468fb7a97e8c4fb7b047cd","0.379","","","","","en-GB","1.1","","","","","","https://staging.jakevibes.dev/uk/staff-augmentation/h-1b-changes-2025-2030-staff-augmentation-for-scaling-teams","2026-07-28 16:58:29"
